,image_id,acevedo_label,fold,labels
13276,03c92ba8-2b9e-4195-921b-f670490c8f5f,eosinophil,test,EO
13280,482d3750-6267-462a-b472-b119c4444f13,basophil,test,BA
13282,401990ef-bc00-4577-a14c-3489916ba8ac,basophil,test,BA
13286,ad67367b-d65c-445f-9a24-f202c39d065f,monocyte,test,MO
13287,f27dbdd0-2d88-4e9e-92ec-eba0dc32b6f9,eosinophil,test,EO
13289,bfff7faf-bdcb-4d4c-8e0a-af4b09f97885,eosinophil,test,EO
13291,e95f0aac-25af-4f59-84c1-b7be634dea45,eosinophil,test,EO
13295,f0619ffb-ff02-4676-8237-e10e46409181,monocyte,test,MO
13297,5a6bf583-ddc5-4997-ac7b-db931efd20cc,basophil,test,BA
13298,4db99813-bed9-4e16-99af-3e1f74fe090e,monocyte,test,MO
13299,fc364188-614e-417c-bb76-52694f42ce0b,basophil,test,BA
13301,4d68588a-66d0-454e-a074-4dbc2766f55b,eosinophil,test,EO
13303,bc91076b-edae-48fd-be1b-de24dcae148f,monocyte,test,MO
13305,64e4f854-27dc-42b8-9e38-f6419e3fc154,monocyte,test,MO
13307,1a61f2d5-8200-4187-b290-5bcc07dcb68a,eosinophil,test,EO
13308,88d5d958-98a6-490d-9c45-1048bb5eb966,eosinophil,test,EO
13312,23091ddb-a367-4098-a169-77ee6b4325f5,monocyte,test,MO
13314,7e485c79-e6b0-4793-a709-f1b349563a53,basophil,test,BA
13316,00627c74-e300-42c3-9c69-ebc6e7ca4e10,monocyte,test,MO
13318,7dc15b96-824b-41f2-b56e-4f24d9924894,basophil,test,BA
13321,4c4b9528-b506-440d-b22c-304a547bea5c,basophil,test,BA
13329,a2630534-da64-48be-8463-f296d575f105,eosinophil,test,EO
13335,eb34a55b-a427-4937-8e62-b7e6070fdfaf,monocyte,test,MO
13342,82c83658-4ffd-4367-b64e-37774ca79d09,eosinophil,test,EO
13348,73cbafbb-216a-4a61-bbe0-e7394743a7f4,monocyte,test,MO
13349,2c390bcb-5e32-42a0-a3db-94c7b411a901,eosinophil,test,EO
13353,2336a268-51a8-4115-b2c8-900174f5b9be,eosinophil,test,EO
13354,4b70997d-18b0-4008-ab06-8cdad5411261,monocyte,test,MO
13355,1600c29e-73e6-46ae-add4-7cdc5e9d7572,eosinophil,test,EO
13357,c4bce9b9-9de4-4330-bd14-0a5009ac4690,eosinophil,test,EO
13358,48e5058e-753e-45c8-9ad2-1744552e6b9a,monocyte,test,MO
13360,92f863ba-d923-4eac-a006-00acd916ce48,monocyte,test,MO
13361,a939ca5f-2b0a-49b3-8155-a48a57462d1c,monocyte,test,MO
13364,c1056d57-ac6b-41e0-80ff-4568c3dbbc59,monocyte,test,MO
13365,d23a70c8-c355-48da-949e-10926011d98e,eosinophil,test,EO
13366,8d37feb9-eada-4dfd-868b-81c15f0c165e,eosinophil,test,EO
13371,1a1daaad-9bf5-4d5d-b1bc-ddfd3abb01fe,eosinophil,test,EO
13372,7e5ae2ec-84e3-43ae-88df-7312a6c5598e,eosinophil,test,EO
13381,387779fe-0fe8-48a2-9c52-42ff72de004b,monocyte,test,MO
13384,5e1a6a53-9dd9-47df-b54c-78c75944048e,eosinophil,test,EO
13385,d988a1c4-f8cd-4bc4-b56b-6c61c41eeed8,eosinophil,test,EO
13390,0d8439be-55ef-4e0c-b6ec-e49315c5ee6d,eosinophil,test,EO
13393,6a783c02-f3a6-4aec-be46-a7daab36dd66,basophil,test,BA
13394,03f3aa74-c08c-4e67-a8a6-b0ff4749a177,eosinophil,test,EO
13395,cdfc040c-72e5-44ae-835a-5d1a1770f2fd,monocyte,test,MO
13396,83ba5968-1f66-4a69-be92-d1ce89640fda,eosinophil,test,EO
13403,4bf4a3d6-1c69-43c9-86d9-61a219ead21b,monocyte,test,MO
13406,e56a105a-a555-4369-927d-d9703ea633b3,basophil,test,BA
13410,5b0c2af3-ff15-4228-89eb-99a5fb9fc8ad,eosinophil,test,EO
13417,fae4bb2c-1476-44eb-972e-b34c531a2963,eosinophil,test,EO
13418,7c1d2a32-3001-486d-a0df-8718a9e8e725,basophil,test,BA
13419,1fa7da14-b46d-4229-80e1-990b31e332e0,eosinophil,test,EO
13422,4262c4b5-72f3-43e8-a036-a884f0b19dcd,eosinophil,test,EO
13424,0fa4bc01-dbee-4975-b9d4-5ab70ae8d903,eosinophil,test,EO
13425,0ef0657a-7491-4efc-8b9b-147b8246a44a,eosinophil,test,EO
13427,1ac430b5-4c78-456b-bcf6-bfbe3e2348cc,eosinophil,test,EO
13428,6b163127-5b23-41ff-b2cb-b44196142f0f,eosinophil,test,EO
13429,f5bd9782-9d2b-41b8-87e4-27b87527e5bc,monocyte,test,MO
13433,2408cb87-8d7e-4ecd-8551-f2b2a404cd61,eosinophil,test,EO
13434,ca9b5e34-12e4-464b-acb5-da0a2ac8b793,eosinophil,test,EO
13438,edcb2dda-31c2-4e1f-9c84-fd36cb15c6fc,basophil,test,BA
13443,c83db358-1998-49a8-8f91-5feb74965dd7,eosinophil,test,EO
13444,73a97b51-ed9d-4a3a-99df-95c94e1fcdde,monocyte,test,MO
13450,85b635de-4c4d-42bd-969f-c3815d8f3676,eosinophil,test,EO
13452,202a58d2-52da-462a-8b30-f705e46c3e2f,monocyte,test,MO
13453,325fa23b-3751-48aa-82cd-c6434df74236,basophil,test,BA
13456,e1b923d2-04ba-4d99-b0d6-14c825eb9dc3,monocyte,test,MO
13457,120df8f9-f2f3-4982-8e78-f9e5ef9ad76c,eosinophil,test,EO
13461,ffdf50dd-1312-4cae-b645-e225b4f27819,basophil,test,BA
13464,4f4cf76b-27c5-4eb3-b35b-10a0d3fed7ef,eosinophil,test,EO
13466,8dacdfc6-a31d-4572-9855-c32d41187c3f,basophil,test,BA
13471,c432a296-91f7-4620-bfc8-878a92cd9414,eosinophil,test,EO
13479,f348c245-5c19-4635-88cc-437c6ef50b6c,basophil,test,BA
13481,0c97d9c4-0ca3-4cd6-9571-c9eb39530d44,eosinophil,test,EO
13483,85d2db46-1a12-4cc9-885b-3e7f034d4625,basophil,test,BA
13484,79a8c6f5-ae38-4df0-b40e-0a35a4d15167,eosinophil,test,EO
13485,a9e4f194-b0e2-4328-a5f0-a4682517c7bd,eosinophil,test,EO
13486,f8f82a47-43eb-4fdd-a416-b5bc0e9dbca9,eosinophil,test,EO
13488,bbe1fe8a-d7c8-44a3-8bb6-ddc4a43f5049,eosinophil,test,EO
13492,e0cf5653-4b6b-4c9c-90c9-79ad35e74486,eosinophil,test,EO
13493,dec17880-0419-4578-bc62-71a09205593f,eosinophil,test,EO
13498,687dd6b0-3a7e-4e2f-bd6d-e90e790de323,monocyte,test,MO
13501,e5db689e-549e-49b3-a1d5-f7db3c5bbf7f,eosinophil,test,EO
13502,abb818e8-11ca-4d30-825a-49b5e7332c2e,eosinophil,test,EO
13505,c736eb30-65e9-47a9-b274-e2f13cd5cf48,eosinophil,test,EO
13506,d9d44231-2e9a-402a-8f1a-f9f682a1ed89,eosinophil,test,EO
13507,48da2b2c-7859-46a8-a3ea-2afe485ab178,eosinophil,test,EO
13508,e806ffad-5717-4354-89e8-d9b7ac914cea,eosinophil,test,EO
13509,0575e296-1ec5-4e23-bc75-04ba18a16360,eosinophil,test,EO
13511,b12dc131-d6ca-49bb-b5fb-fbbd15f96bd2,eosinophil,test,EO
13514,d8277023-d95b-451f-8467-2cbc18fd7952,eosinophil,test,EO
13520,913ab0f2-4dc5-4215-9070-cf1f6098d82a,monocyte,test,MO
13521,bbd51e39-ec7e-441d-a529-f50b6ac98b33,basophil,test,BA
13528,86e92a9f-afa0-4bb1-9ff7-d4b287974f56,eosinophil,test,EO
13529,b98d731b-1e63-431d-85fe-03236de23ce1,eosinophil,test,EO
13532,7a1d01ac-0b61-4c82-a592-2ca7bafce7e2,eosinophil,test,EO
13533,0a19ad64-10dc-42b0-ae1d-194915730a22,basophil,test,BA
13534,430678cf-2d32-4401-830a-c73887d963ed,monocyte,test,MO
13535,27f08bb9-5830-4cce-9c00-968d751bd26c,monocyte,test,MO
13536,df97f947-6870-4ea9-8000-0d1bf26d3a96,basophil,test,BA
13537,5ee669fa-b7b4-418f-b4f3-35535461bb33,eosinophil,test,EO
13541,8210ee70-dcb5-46a5-b620-b8a904aee3ff,eosinophil,test,EO
13545,391c2a67-e484-47f1-97ac-a93522e37a0c,eosinophil,test,EO
13546,eed6060f-57ce-4f9f-86cb-58f5ea27186e,eosinophil,test,EO
13553,d415433d-9730-4103-82ac-029333858e14,eosinophil,test,EO
13554,ab9a264f-9c59-466d-8688-edb2d7d93d32,eosinophil,test,EO
13561,05199e01-494f-48ce-96ff-32892b3e18d0,eosinophil,test,EO
13562,f5db5773-bba5-4078-b7ff-384f71eafdbf,basophil,test,BA
13565,910d41bf-8660-4335-a3db-c89c228f27dc,eosinophil,test,EO
13566,7e2d94a1-12e8-49b9-8a92-d056d90f5140,basophil,test,BA
13570,dd7fa7dd-bbd4-4f0e-a604-d477c6ba8ff4,monocyte,test,MO
13575,51280dbb-bcd2-4487-b0bf-29a8c02765d3,basophil,test,BA
13589,de83cb1d-97e9-448e-8790-3837ca5ae093,eosinophil,test,EO
13590,a66de2b3-43f4-460a-863f-6ba469b1c174,monocyte,test,MO
13594,1f5e96a5-24c5-41c9-ace7-ed1e00e6e9da,basophil,test,BA
13596,dbeadbb6-f3ca-4205-bb8e-835e24813bf7,monocyte,test,MO
13600,2230b90e-01f5-49a1-a265-31170acdaf35,basophil,test,BA
13603,ca2e4b55-1fc3-4770-8669-68054e2b2170,eosinophil,test,EO
13607,aa3e066b-f23a-4074-a91d-f63d85c11b5a,eosinophil,test,EO
13608,6d7e15f3-d090-42d5-8a4a-a3f18a20f08f,eosinophil,test,EO
13610,88b54c6c-f362-4bc1-aecf-848593dd2722,eosinophil,test,EO
13618,9feedbcb-86e1-47c4-bdb0-5ad179595521,eosinophil,test,EO
13619,9f095d9d-9cd8-4f6b-8d51-9efed94f150e,eosinophil,test,EO
13621,7274fdc1-d314-4521-b536-6d3d6d78f6fc,eosinophil,test,EO
13628,fd6888ba-9e00-4913-883f-9d5f280e3f0e,eosinophil,test,EO
13630,28d3727a-0df0-44d5-90ca-83ebbdde5470,eosinophil,test,EO
13632,dd56bd76-d253-4ebd-84a4-9b16d3134d25,eosinophil,test,EO
13637,16a29415-90ca-4021-9941-76a3df9f1f2b,monocyte,test,MO
13641,934374d3-74b2-4c16-8cc1-57814fef0e01,eosinophil,test,EO
13648,699384c1-bf5b-4dcf-8139-29225d3699f6,basophil,test,BA
13649,e2e18745-6c16-47fb-b073-30097322e6b2,eosinophil,test,EO
13654,3f0981b8-bdec-426f-8a92-d75d66de80e2,basophil,test,BA
13658,66aceaba-5b50-4e87-9ff3-833a145cfb96,eosinophil,test,EO
13660,fb9c1f1c-af8e-43d2-a851-34a38e8ad000,eosinophil,test,EO
13661,4704ed6b-d9ad-4c7b-a34e-8e67229c61db,eosinophil,test,EO
13664,949e9d6f-7274-48b8-8f6f-cde70ddf7e59,eosinophil,test,EO
13666,f786bbe4-5610-42c0-95a5-3bef99b2d871,eosinophil,test,EO
13669,a76a671d-d814-44a8-b66f-2606354b55b7,eosinophil,test,EO
13671,b21798f2-d2bf-4db2-b4ff-7c2a886d351f,eosinophil,test,EO
13673,cc2e16e3-9d71-49c6-aa11-c75cd78d65ae,eosinophil,test,EO
13674,3ebc7666-3ca2-4cb7-8982-5fe58b1e8a35,eosinophil,test,EO
13675,55537cd6-4645-4e17-b414-40707f75ab74,monocyte,test,MO
13676,d171326b-f23e-40c1-aa36-b8d17235b3e5,basophil,test,BA
13678,b3fcbd64-a8ac-46ad-8017-57377667ee72,eosinophil,test,EO
13690,cbd1e75d-c134-4270-bf5e-2cb9fd8da65e,basophil,test,BA
13691,80fcfbc1-638a-4cec-a8d3-e9238f081d54,eosinophil,test,EO
13694,65155f8b-f2a9-4156-8397-4510ee077293,monocyte,test,MO
13695,54dc9a9b-c312-43f8-8ae2-67d069875ff5,monocyte,test,MO
13697,0fd4d0a0-f49e-4023-8718-30aff3af0425,monocyte,test,MO
13701,3b0782fb-1a1d-4c10-a464-12b18fc32c10,basophil,test,BA
13703,7699771e-ae34-4f4e-9ef9-dbbd2978bc33,eosinophil,test,EO
13704,7252e5bb-52f0-4598-bdce-9fea5c4b2896,eosinophil,test,EO
13706,08d40a74-f552-4993-94f2-9819e0adb9a3,eosinophil,test,EO
13707,337d84d1-269e-45de-b757-d47da81d4194,basophil,test,BA
13711,4986e792-9a8d-4dd5-b597-558991efdd7b,eosinophil,test,EO
13718,b8c10ff6-c4f8-4b42-9f9b-9cd418d1cda8,basophil,test,BA
13720,686c076c-238a-41c5-8766-dfb3461083db,monocyte,test,MO
13721,dc04b6d6-b5eb-4a55-9a60-d6f4b6ecbee3,basophil,test,BA
13726,a16b2f24-e899-46e5-b160-26f96d04e8b1,basophil,test,BA
13727,774a7067-2739-46ef-b469-03da0d7a3b78,eosinophil,test,EO
13728,872390d8-4c60-42c7-902e-83e6243f54cd,eosinophil,test,EO
13730,2eed8cdf-3545-40b3-b6cc-1bf0c2ac711e,eosinophil,test,EO
13737,e0441cbe-bfd2-4785-aa30-78ee4485c73a,eosinophil,test,EO
13738,0a2641d0-5cd9-48cf-8472-666a766c6e2f,basophil,test,BA
13741,8d8627de-ecfc-4d23-b4f1-7cfe99f06179,eosinophil,test,EO
13746,eb488fad-8ebc-4e74-8bfa-7d4b220bf637,eosinophil,test,EO
13747,3253cf8d-d84a-40cb-b71d-4fb8bb2541eb,eosinophil,test,EO
13757,a55df6f4-1aab-46ad-8504-fc9135afb9b3,monocyte,test,MO
13759,3cf6d512-61bc-419c-ba24-9bb1e2035ade,eosinophil,test,EO
13762,7cfde3c0-6fab-4272-ba85-e15e95034a7d,monocyte,test,MO
13780,95dc3a3c-9499-485d-9506-cfbff639af76,monocyte,test,MO
13781,3932212b-2a6c-47f5-ad2b-9076b7ec60e4,eosinophil,test,EO
13782,87d2eb44-8477-4f56-8402-bbd8fb6a1815,basophil,test,BA
13783,35301d86-cbe2-40f1-9207-f3de4b3685c0,eosinophil,test,EO
13787,227892e2-a645-4834-aa4f-e6667ec63820,monocyte,test,MO
13792,44ee1088-e4c6-47ec-b6cc-4d186282d9c1,eosinophil,test,EO
13803,ae4b3867-eac3-4f80-afc7-6f986e73efa6,basophil,test,BA
13805,8ea81517-5bb8-46e4-9f67-a3a8d16a9e37,eosinophil,test,EO
13806,6f831816-6dcf-43a1-8af1-fb7ba7319eac,eosinophil,test,EO
13809,fdbab7de-f0e9-476e-a80f-b04434dd1b4e,monocyte,test,MO
13813,a501798b-743b-4bee-84b3-25deab0f4999,eosinophil,test,EO
13828,dc6da24e-a1fd-4e69-9247-46076e1f6f79,basophil,test,BA
13829,41daaeac-7031-4c5b-9f79-719adba51d89,eosinophil,test,EO
13830,d225ae14-41a6-4b98-a6d5-9b91bc5d6312,basophil,test,BA
13835,5a71c091-ece3-41d6-a79a-ef5b04f076b9,eosinophil,test,EO
13836,8032b226-95a8-4a6f-b931-38c1189e4b22,eosinophil,test,EO
13840,89c5ecb1-0a58-43a7-ad83-e328566f3e83,eosinophil,test,EO
13847,c98f5a00-6a12-47ec-a7b6-739dd8f1e594,eosinophil,test,EO
13853,02ba0203-1df7-40b5-bf8b-267fc8abb4a7,eosinophil,test,EO
13854,aa97e897-ffbd-4186-8572-e0884cf64a38,eosinophil,test,EO
13855,42b9165d-7acb-4e17-afbb-fbae71383c74,eosinophil,test,EO
13856,153b726a-eeb6-44d8-ac90-1c9e510f06ec,monocyte,test,MO
13860,832bd2f6-1c7c-41d2-a553-fa649da9c3e0,basophil,test,BA
13866,6a2c81e9-8c15-44b9-a8a0-3ad3db4a02f4,basophil,test,BA
13872,7985effa-df17-4c01-ae34-04cbac8301e7,basophil,test,BA
13875,af2b83b8-5757-455d-bcfa-a3a7402905ce,monocyte,test,MO
13876,4363259c-44bc-4dbc-b0d6-d6fdbd9286ad,eosinophil,test,EO
13882,5b9ec5d5-8ea1-414e-9158-a5185c26928f,eosinophil,test,EO
13883,4ae03a19-297c-4ab5-978f-86850ed2967b,basophil,test,BA
13890,6aff6c4b-625a-4bd3-9f88-7c359233399b,monocyte,test,MO
13891,20623dc9-1c03-43e4-9e62-dfa4f0e6be87,eosinophil,test,EO
13892,f19607c2-3501-4256-9405-935b4f4cc9f7,basophil,test,BA
13893,8c59720e-9457-45fc-a6e3-fdbd4ce61c0d,eosinophil,test,EO
13896,1528a8e2-e401-45cd-b90d-167923a4e91f,basophil,test,BA
13898,f251592f-d34e-4284-92b0-c63a5c03bc4f,eosinophil,test,EO
13900,ca012c6b-9e4b-4d23-83bb-9aaf8dc75210,basophil,test,BA
13904,f5f2ca10-2372-44f7-8170-7e9d156ca10f,eosinophil,test,EO
13905,6bcc3fe3-1df0-4060-90d7-2a0a8c5f7554,eosinophil,test,EO
13907,ae7a7fab-1060-4933-b8ec-c81f15f4e3ac,basophil,test,BA
13918,86c5123f-0abd-422e-a716-0bf32af1eda2,eosinophil,test,EO
13920,6e03c6dd-4628-41d5-8df4-b886695db7fd,monocyte,test,MO
13923,b150a58d-3fa3-42ee-bb00-e69a0e4dbe48,basophil,test,BA
13924,5927caf6-2372-40f6-974c-c2990561f2a8,basophil,test,BA
13932,02ba2f8b-6344-4231-a144-66adfa17c8e3,basophil,test,BA
13935,f34e821e-8300-4162-8e39-d7e2ac171d7b,eosinophil,test,EO
13937,96924383-3182-4cf1-9529-c6fcc586f551,monocyte,test,MO
13939,17510679-684c-4889-ad4e-357212c49c3b,basophil,test,BA
13944,c6e0cd72-0818-431a-953f-824e19805b21,monocyte,test,MO
13947,318f19b4-0ac9-4b9b-85f5-f78077dd09ad,eosinophil,test,EO
13949,60bbca49-b187-4ced-a1a0-22ab1c0f5e5f,monocyte,test,MO
13953,a16f7538-6814-48f9-b628-47a53d663fad,eosinophil,test,EO
13954,a02eb330-d64a-4356-9888-a6c48de425ee,eosinophil,test,EO
13955,b385e5b0-b4ea-4e3d-ba10-a26d02b5c72c,eosinophil,test,EO
13958,5cb06fc1-0308-4b1f-89ea-f344b5349d46,basophil,test,BA
13963,d356abf4-2864-474d-b962-aa9c3d2261ca,basophil,test,BA
13964,2bddaaa7-9f70-4c5a-b152-d20a985a0be9,eosinophil,test,EO
13969,83990074-dabf-4305-be59-92104b7a577b,monocyte,test,MO
13975,ed8aee83-da39-4dde-a288-6ed4e561b7ab,monocyte,test,MO
13977,dbdb5e2b-94be-4d2a-b05b-0c34be5400fc,monocyte,test,MO
13980,54959c08-e904-490e-9093-e681993f7983,basophil,test,BA
13982,21ba17bd-29a2-4d43-9a4c-4a39705b6a12,monocyte,test,MO
13984,f15c3ec0-f2b0-4b37-9249-cbd918e5b5e8,eosinophil,test,EO
13985,fef6ad73-ddae-4d90-80f4-f563fb5154e8,eosinophil,test,EO
13987,b07f95c1-7bc2-43c5-afe2-e989d9fc2626,monocyte,test,MO
13988,0056f1c2-2750-4b86-86e5-bc8b3bb5a7d4,eosinophil,test,EO
13990,69fe806a-7695-4b83-bd1a-d902b65338eb,monocyte,test,MO
13991,74577932-fff7-4e84-a5bf-90cf01e2c108,eosinophil,test,EO
13999,bd75668e-330e-4678-a26e-fa92a5cb6e8c,eosinophil,test,EO
14000,f8fdbe3f-a064-4547-ab70-af9b323992a9,eosinophil,test,EO
14003,660024e3-e636-4649-b491-43001f2e8f80,basophil,test,BA
14005,02610e20-da2f-47d0-9522-3b84bc4e564f,basophil,test,BA
14006,1e0720e2-f32f-42fb-9b96-01c3a7bade82,basophil,test,BA
14008,6b059794-6ea7-4b8a-97e8-68698336a2b7,monocyte,test,MO
14009,a828fe66-bf25-460f-8788-5d10bc60f00e,monocyte,test,MO
14010,f41c4eef-8794-4d40-a97c-015c83eddd5b,eosinophil,test,EO
14011,a138e87d-ee14-4452-a5ec-5ee249c4f242,eosinophil,test,EO
14013,45276cc8-1551-4d47-bb54-806f22ffa0b9,monocyte,test,MO
14014,9a4273b0-1d2e-4024-9538-7f97282f544a,monocyte,test,MO
14019,56baf17b-a8fd-4905-90f0-4a281ce5ed0a,eosinophil,test,EO
14020,3c9907f1-265e-4a86-b2e4-bd7b7db117dc,eosinophil,test,EO
14021,704f1ca4-9644-4012-b2e5-d8b240e854a6,basophil,test,BA
14025,23cbf309-4584-4b46-909b-69716087820a,eosinophil,test,EO
14026,c529859a-6f69-4bc2-b42d-1a5ec74ce1f0,monocyte,test,MO
14030,22bc2966-41c1-4bb4-9c67-2f7138e4b524,basophil,test,BA
14035,488bca27-aabf-4f2c-9188-a9783311699e,eosinophil,test,EO
14038,e85e7c14-0b62-4349-b91e-beeee8fb4119,basophil,test,BA
14040,e90aae37-c00f-4f5d-956a-2e2d124e2e98,eosinophil,test,EO
14042,6a0e4063-0d07-4445-a6e6-d064d7687ff0,eosinophil,test,EO
14044,35b8f5eb-203a-4daf-a442-f2e5253ae823,monocyte,test,MO
14045,b7992fee-d944-452c-a601-de70a8ba9aed,eosinophil,test,EO
14052,ab5ec963-61a8-4682-9ddc-7389ac7745d2,eosinophil,test,EO
14053,a8273d05-0c91-40a9-b460-fcb3127c526d,basophil,test,BA
14056,8fe52e2d-a0a6-4b2c-bc11-fcf888cdf0fc,monocyte,test,MO
14057,ad0b9642-90ba-4721-8e71-eba273d4b198,basophil,test,BA
14059,b8e03555-973e-4db0-9b8d-edd06afdc9f5,eosinophil,test,EO
14063,69a0ad28-e25c-4d33-aa41-c6483e2d8979,eosinophil,test,EO
14071,cc8da4fd-b33a-490a-936a-5cc2e7956699,eosinophil,test,EO
14073,7b473308-ef83-44cd-bf48-569a7e3a48f4,eosinophil,test,EO
14081,450695e0-3172-4e9e-a570-811e6aa79be6,eosinophil,test,EO
14083,fad32d46-0669-4ce8-9d80-26fe5e6fb81e,eosinophil,test,EO
14086,6d34a5d5-7ed2-431a-933e-cf78fe7ba57c,eosinophil,test,EO
14087,8539d457-394b-47a0-ab31-715dfaa0df64,basophil,test,BA
14088,ed58d5a0-3226-431b-9c9b-005c26a64a08,eosinophil,test,EO
14090,b18cb326-a644-43df-a716-7898a91ade7b,eosinophil,test,EO
14091,e7a44e44-3a63-46b2-85c5-f4786fa08699,monocyte,test,MO
14092,79503919-aca0-4d56-8d5b-4767bd519c90,monocyte,test,MO
14093,0330fca5-02b4-40f2-b0a9-7d0f2838d704,basophil,test,BA
14094,f5274a79-c80d-409f-8f58-152e590fb92c,monocyte,test,MO
14096,f9d3a5d5-409b-4f7e-935d-4ffeedee7237,eosinophil,test,EO
14105,2c634948-355b-4411-8b5f-eb9b96fe15b4,eosinophil,test,EO
14106,c867e87a-bd52-43d7-86ae-04b35b02dd65,eosinophil,test,EO
14120,29a38905-817e-47cb-94e3-4a34d9bf985d,eosinophil,test,EO
14123,54d05455-2d3f-4b5e-b790-899b4e0070f5,eosinophil,test,EO
14125,7c2a6d64-d93f-4649-b40d-459b6f82eb25,eosinophil,test,EO
14128,d5b1c250-d466-4552-861e-f6c1657a3fb3,monocyte,test,MO
14129,597bc226-9aa7-4764-b579-6d34e5e15e25,basophil,test,BA
14131,a98a6d2d-aa16-4493-98d4-64c61eb899e6,eosinophil,test,EO
14133,2150b333-4e3d-4115-809c-46fe2bcf3d80,monocyte,test,MO
14137,55e5d272-1c1c-4363-b6ec-7b0c8227c13f,eosinophil,test,EO
14140,a1e8ec00-dbe4-41de-a926-a503e7307c73,eosinophil,test,EO
14142,ad1a67ab-8d46-4b34-8fa3-8d20331ab1f5,basophil,test,BA
14145,9cb79025-453c-4065-89e5-89589ed3e380,eosinophil,test,EO
14150,fa438217-0ff2-4138-81db-8880833969ad,eosinophil,test,EO
14157,f2cf60a8-ae33-48a8-b2f2-48e4a77fc0a8,eosinophil,test,EO
14158,7f7fd6d4-9143-4188-b9a4-80aaa15575fd,monocyte,test,MO
14159,0daa0f04-528c-4bb0-ba00-e7fa03a5d5f9,eosinophil,test,EO
14165,4265a57c-8b37-4ed8-805e-9e239f86d033,eosinophil,test,EO
14167,b0731dd6-7202-4cdd-aea2-18e9aa171fda,eosinophil,test,EO
14170,255552f0-66d3-468e-99c8-f365d54c94c0,eosinophil,test,EO
14176,d4e5c678-2a17-4c69-8827-235ae7b4e712,eosinophil,test,EO
14179,dbb1d57e-7a0e-4170-a2a8-b4062b687292,eosinophil,test,EO
14182,08837a23-d05c-4297-9eb0-0251b0532fbd,basophil,test,BA
14188,1ed61c15-64ef-4c5d-823e-083ccb65f68b,eosinophil,test,EO
14197,51a471e4-5572-4885-99bf-8224e0afd798,eosinophil,test,EO
14202,3ad6f188-7c4d-4a54-9801-fb30ee8d187a,eosinophil,test,EO
14203,d9a641c0-27e4-4b65-9baa-142506ac824e,eosinophil,test,EO
14204,f6c90693-fda7-41e9-8869-f440844ee46b,basophil,test,BA
14205,2eccb61c-87eb-422d-8290-f35d0c1faab5,basophil,test,BA
14207,5aeeb520-b862-4764-bacc-e49bf6621e20,eosinophil,test,EO
14209,16951af5-baa3-4717-87c1-3d7487faed87,basophil,test,BA
14211,133d6fb2-07bf-4d78-bd84-6e665bac88d1,basophil,test,BA
14220,bfbc0af8-b645-4be8-9aec-143c50a4f3ba,eosinophil,test,EO
14223,934ef911-92b0-41b0-b61e-6f09c67096b4,eosinophil,test,EO
14226,6df99f4a-aab1-4e43-85fe-0946b255e131,eosinophil,test,EO
14231,ba78666c-20eb-4759-8ec3-5dab86bb11fc,basophil,test,BA
14232,668d76c8-1abc-4f8d-a841-05a01fa7648e,eosinophil,test,EO
14235,06fed108-60fe-4aff-97c1-6bd9b001d8d5,monocyte,test,MO
14238,adc1bc8e-43cf-4234-8f56-6dff86dd540a,eosinophil,test,EO
14242,f1e08f12-8a7e-43e5-b714-60d9f2687dc1,monocyte,test,MO
14245,51854069-6e39-4979-b4ab-4ae419f5b27d,basophil,test,BA
14247,51c86680-717c-4a18-9961-e6d3e7a1929d,eosinophil,test,EO
14250,d8ca3a49-c7c6-4de2-af36-86c50364f975,eosinophil,test,EO
14254,f4958509-bf02-4a3a-83fc-c14b28334f4e,eosinophil,test,EO
14255,c89a47d6-a7e7-49b9-91b7-bf6d69b6eac8,eosinophil,test,EO
14258,82249160-138a-4ca5-991e-a74894ba6991,basophil,test,BA
14260,5adb4ccb-ea46-4eca-b617-7d33857bb122,eosinophil,test,EO
14263,d9af793b-4aa8-46c0-8f67-e0a2e8c4ec11,monocyte,test,MO
14267,6b3689b0-7559-46b8-8944-c837273ad2ff,basophil,test,BA
14270,e5e32af3-8818-41a9-9d68-cc877960b87e,eosinophil,test,EO
14271,754807bc-514b-415c-88c6-faeee252132e,eosinophil,test,EO
14273,60418c88-4cd1-44c0-b5fe-e6c175b4ee6b,eosinophil,test,EO
14275,ba6236c7-9113-43ec-a71e-a6ecd4e37df9,eosinophil,test,EO
14284,b855fa00-798e-4c99-973c-9a75e50c884c,basophil,test,BA
14286,907bde19-e69d-43b0-a56d-207d532a4b51,basophil,test,BA
14287,11775207-8c2d-462c-87e4-d03a562edc0f,monocyte,test,MO
14290,2bf3ca42-0928-4e9f-a08c-ca765e3bf1fa,monocyte,test,MO
14293,fb431e8f-31d1-4d3b-a81a-e0f7d874836a,eosinophil,test,EO
14299,b57ca130-1383-4a23-9fba-bf8639370fde,eosinophil,test,EO
14307,42fc691a-e414-4a1a-8e7c-cecca116acec,eosinophil,test,EO
14311,860c7866-ba3e-4420-924c-a25a0c10a280,eosinophil,test,EO
14312,6ba496b0-6371-4040-87ba-0a1af4c4e922,eosinophil,test,EO
14313,71615d56-3272-4131-af2d-018d34cef9d8,monocyte,test,MO
14316,aec4d42a-8cb3-430e-a107-c277d90bec44,eosinophil,test,EO
14317,33bd5007-1faa-438f-a5cc-f4e8eaaca471,basophil,test,BA
